CODIGO DA CONTA,DESCRICAO DA CONTA,DATA,VALOR
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2016-03-31 00:00:00,124924.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2016-06-30 00:00:00,220189.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2016-09-30 00:00:00,243869.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2016-12-31 00:00:00,276537.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2017-03-31 00:00:00,-34410.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2017-06-30 00:00:00,-139795.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2017-09-30 00:00:00,-198933.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2017-12-31 00:00:00,-172271.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2018-03-31 00:00:00,-80622.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2018-06-30 00:00:00,-292414.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2018-09-30 00:00:00,-458108.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2018-12-31 00:00:00,-441614.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2019-03-31 00:00:00,-35319.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2019-06-30 00:00:00,-147203.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2019-09-30 00:00:00,-394769.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2019-12-31 00:00:00,-311532.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2020-03-31 00:00:00,-354014.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2020-06-30 00:00:00,-460817.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2020-09-30 00:00:00,-205628.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2020-12-31 00:00:00,-439340.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2021-03-31 00:00:00,-485705.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2021-06-30 00:00:00,-1240638.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2021-09-30 00:00:00,-1830383.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2021-12-31 00:00:00,-2670807.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2022-03-31 00:00:00,-1027650.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2022-06-30 00:00:00,-1467938.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2022-09-30 00:00:00,-1794363.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2022-12-31 00:00:00,-1424939.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2023-03-31 00:00:00,114233.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2023-06-30 00:00:00,-149908.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2023-09-30 00:00:00,-287451.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2023-12-31 00:00:00,142764.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2024-03-31 00:00:00,-41600.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2024-03-31 00:00:00.1,-41600.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2024-06-30 00:00:00,-390010.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2024-09-30 00:00:00,-778002.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2024-12-31 00:00:00,-997309.0
6.01.02.02,(AUMENTO)/REDUCAO NOS ESTOQUES,2025-03-31 00:00:00,-663533.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2010-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2010-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2010-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2010-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2011-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2011-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2011-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2011-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2012-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2012-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2012-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2012-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2013-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2013-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2013-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2013-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2014-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2014-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2014-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2014-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2015-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2015-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2015-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2015-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2016-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2016-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2016-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2016-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2017-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2017-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2017-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2017-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2018-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2018-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2018-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2018-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2019-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2019-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2019-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2019-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2020-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2020-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2020-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2020-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2021-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2021-06-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2021-09-30 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2021-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2022-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2022-06-30 00:00:00,-4145.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2022-09-30 00:00:00,238845.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2022-12-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2023-03-31 00:00:00,0.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2023-06-30 00:00:00,135033.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2023-09-30 00:00:00,126602.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2023-12-31 00:00:00,246397.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2024-03-31 00:00:00,-26783.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2024-03-31 00:00:00.1,-26783.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2024-06-30 00:00:00,-81849.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2024-09-30 00:00:00,-17318.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2024-12-31 00:00:00,-38716.0
6.01.02.03,(AUMENTO)/REDUCAO NOS IMPOSTOS A RECUPERAR,2025-03-31 00:00:00,-247003.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2010-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2010-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2010-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2010-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2011-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2011-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2011-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2011-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2012-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2012-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2012-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2012-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2013-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2013-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2013-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2013-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2014-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2014-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2014-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2014-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2015-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2015-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2015-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2015-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2016-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2016-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2016-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2016-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2017-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2017-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2017-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2017-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2018-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2018-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2018-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2018-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2019-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2019-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2019-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2019-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2020-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2020-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2020-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2020-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2021-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2021-06-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2021-09-30 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2021-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2022-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2022-06-30 00:00:00,169784.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2022-09-30 00:00:00,323589.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2022-12-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2023-03-31 00:00:00,0.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2023-06-30 00:00:00,142334.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2023-09-30 00:00:00,289066.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2023-12-31 00:00:00,194660.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2024-03-31 00:00:00,125292.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2024-03-31 00:00:00.1,125292.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2024-06-30 00:00:00,685503.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2024-09-30 00:00:00,591882.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2024-12-31 00:00:00,944618.0
6.01.02.04,AUMENTO/(REDUCAO) NOS FORNECEDORES,2025-03-31 00:00:00,-328779.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2010-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2010-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2010-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2010-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2011-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2011-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2011-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2011-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2012-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2012-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2012-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2012-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2013-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2013-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2013-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2013-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2014-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2014-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2014-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2014-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2015-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2015-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2015-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2015-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2016-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2016-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2016-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2016-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2017-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2017-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2017-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2017-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2018-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2018-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2018-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2018-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2019-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2019-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2019-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2019-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2020-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2020-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2020-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2020-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2021-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2021-06-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2021-09-30 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2021-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2022-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2022-06-30 00:00:00,218829.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2022-09-30 00:00:00,141733.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2022-12-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2023-03-31 00:00:00,0.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2023-06-30 00:00:00,188593.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2023-09-30 00:00:00,228278.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2023-12-31 00:00:00,-162284.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2024-03-31 00:00:00,325613.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2024-03-31 00:00:00.1,325613.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2024-06-30 00:00:00,232641.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2024-09-30 00:00:00,254702.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2024-12-31 00:00:00,-227047.0
6.01.02.05,AUMENTO/(REDUCAO) NAS OBRIGACOES SOCIAIS/TRIBUTARIAS,2025-03-31 00:00:00,227942.0
6.01.02.06,AUMENTO/(REDUCAO) NOS ADIANTAMENTOS DE CLIENTES,2010-03-31 00:00:00,0.0
6.01.02.06,AUMENTO/(REDUCAO) NOS ADIANTAMENTOS DE CLIENTES,2010-06-30 00:00:00,0.0
6.01.02.06,AUMENTO/(REDUCAO) NOS ADIANTAMENTOS DE CLIENTES,2010-09-30 00:00:00,0.0
6.01.02.06,AUMENTO/(REDUCAO) NOS ADIANTAMENTOS DE CLIENTES,2010-12-31 00:00:00,0.0
6.01.02.06,AUMENTO/(REDUCAO) NOS ADIANTAMENTOS DE CLIENTES,2011-03-31 00:00:00,0.0
6.01.02.06,AUMENTO/(REDUCAO) NOS ADIANTAMENTOS DE CLIENTES,2011-06-30 00:00:00,0.0
6.01.02.06,AUMENTO/(REDUCAO) NOS ADIANTAMENTOS DE CLIENTES,2011-09-30 00:00:00,0.0
6.01.02.06,AUMENTO/(REDUCAO) NOS ADIANTAMENTOS DE CLIENTES,2011-12-31 00:00:00,0.0
6.01.02.06,AUMENTO/(REDUCAO) NOS ADIANTAMENTOS DE CLIENTES,2012-03-31 00:00:00,0.0
